Id, I(x), I(y), I(z), P(x), P(y), P(z), L(x), L(y), L(z), V1, V2, V3
307,3,0,7,35.0,5.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
308,3,0,8,35.0,5.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
309,3,0,9,35.0,5.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
310,3,1,0,35.0,15.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
311,3,1,1,35.0,15.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
312,3,1,2,35.0,15.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
313,3,1,3,35.0,15.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
314,3,1,4,35.0,15.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
315,3,1,5,35.0,15.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
316,3,1,6,35.0,15.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
317,3,1,7,35.0,15.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
318,3,1,8,35.0,15.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
319,3,1,9,35.0,15.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
320,3,2,0,35.0,25.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
321,3,2,1,35.0,25.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
322,3,2,2,35.0,25.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
323,3,2,3,35.0,25.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
324,3,2,4,35.0,25.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
325,3,2,5,35.0,25.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
326,3,2,6,35.0,25.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
327,3,2,7,35.0,25.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
328,3,2,8,35.0,25.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
329,3,2,9,35.0,25.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
330,3,3,0,35.0,35.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
331,3,3,1,35.0,35.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
332,3,3,2,35.0,35.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
333,3,3,3,35.0,35.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
334,3,3,4,35.0,35.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
335,3,3,5,35.0,35.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
336,3,3,6,35.0,35.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
337,3,3,7,35.0,35.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
338,3,3,8,35.0,35.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
339,3,3,9,35.0,35.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
340,3,4,0,35.0,45.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
341,3,4,1,35.0,45.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
342,3,4,2,35.0,45.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
343,3,4,3,35.0,45.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
344,3,4,4,35.0,45.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
345,3,4,5,35.0,45.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
346,3,4,6,35.0,45.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
347,3,4,7,35.0,45.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
348,3,4,8,35.0,45.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
349,3,4,9,35.0,45.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
350,3,5,0,35.0,55.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
351,3,5,1,35.0,55.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
352,3,5,2,35.0,55.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
353,3,5,3,35.0,55.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
354,3,5,4,35.0,55.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
355,3,5,5,35.0,55.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
356,3,5,6,35.0,55.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
357,3,5,7,35.0,55.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
358,3,5,8,35.0,55.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
359,3,5,9,35.0,55.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
360,3,6,0,35.0,65.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
361,3,6,1,35.0,65.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
362,3,6,2,35.0,65.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
363,3,6,3,35.0,65.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
364,3,6,4,35.0,65.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
365,3,6,5,35.0,65.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
366,3,6,6,35.0,65.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
367,3,6,7,35.0,65.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
368,3,6,8,35.0,65.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
369,3,6,9,35.0,65.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
370,3,7,0,35.0,75.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
371,3,7,1,35.0,75.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
372,3,7,2,35.0,75.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
373,3,7,3,35.0,75.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
374,3,7,4,35.0,75.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
375,3,7,5,35.0,75.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
376,3,7,6,35.0,75.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
377,3,7,7,35.0,75.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
378,3,7,8,35.0,75.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
379,3,7,9,35.0,75.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
380,3,8,0,35.0,85.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
381,3,8,1,35.0,85.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
382,3,8,2,35.0,85.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
383,3,8,3,35.0,85.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
384,3,8,4,35.0,85.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
385,3,8,5,35.0,85.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
386,3,8,6,35.0,85.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
387,3,8,7,35.0,85.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
388,3,8,8,35.0,85.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
389,3,8,9,35.0,85.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
390,3,9,0,35.0,95.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
391,3,9,1,35.0,95.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
392,3,9,2,35.0,95.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
393,3,9,3,35.0,95.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
394,3,9,4,35.0,95.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
395,3,9,5,35.0,95.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
396,3,9,6,35.0,95.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
397,3,9,7,35.0,95.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
398,3,9,8,35.0,95.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
399,3,9,9,35.0,95.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
400,4,0,0,45.0,5.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
401,4,0,1,45.0,5.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
402,4,0,2,45.0,5.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
403,4,0,3,45.0,5.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
404,4,0,4,45.0,5.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
405,4,0,5,45.0,5.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
406,4,0,6,45.0,5.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
407,4,0,7,45.0,5.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
408,4,0,8,45.0,5.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
409,4,0,9,45.0,5.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
410,4,1,0,45.0,15.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
411,4,1,1,45.0,15.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
412,4,1,2,45.0,15.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
413,4,1,3,45.0,15.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
414,4,1,4,45.0,15.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
415,4,1,5,45.0,15.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
416,4,1,6,45.0,15.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
417,4,1,7,45.0,15.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
418,4,1,8,45.0,15.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
419,4,1,9,45.0,15.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
420,4,2,0,45.0,25.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
421,4,2,1,45.0,25.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
422,4,2,2,45.0,25.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
423,4,2,3,45.0,25.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
424,4,2,4,45.0,25.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
425,4,2,5,45.0,25.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
426,4,2,6,45.0,25.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
427,4,2,7,45.0,25.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
428,4,2,8,45.0,25.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
429,4,2,9,45.0,25.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
430,4,3,0,45.0,35.0,5.0,10.0,10.0,10.0,5.0,0.0,0.0,
431,4,3,1,45.0,35.0,15.0,10.0,10.0,10.0,5.0,0.0,0.0,
432,4,3,2,45.0,35.0,25.0,10.0,10.0,10.0,5.0,0.0,0.0,
433,4,3,3,45.0,35.0,35.0,10.0,10.0,10.0,5.0,0.0,0.0,
434,4,3,4,45.0,35.0,45.0,10.0,10.0,10.0,5.0,0.0,0.0,
435,4,3,5,45.0,35.0,55.0,10.0,10.0,10.0,5.0,0.0,0.0,
436,4,3,6,45.0,35.0,65.0,10.0,10.0,10.0,5.0,0.0,0.0,
437,4,3,7,45.0,35.0,75.0,10.0,10.0,10.0,5.0,0.0,0.0,
438,4,3,8,45.0,35.0,85.0,10.0,10.0,10.0,5.0,0.0,0.0,
439,4,3,9,45.0,35.0,95.0,10.0,10.0,10.0,5.0,0.0,0.0,
440,4,4,0,45.0,45.0,5.0,10.0,10.0,10.0,5.0,0.0,0.0,
441,4,4,1,45.0,45.0,15.0,10.0,10.0,10.0,5.0,0.0,0.0,
442,4,4,2,45.0,45.0,25.0,10.0,10.0,10.0,5.0,0.0,0.0,
443,4,4,3,45.0,45.0,35.0,10.0,10.0,10.0,5.0,0.0,0.0,
444,4,4,4,45.0,45.0,45.0,10.0,10.0,10.0,5.0,0.0,0.0,
445,4,4,5,45.0,45.0,55.0,10.0,10.0,10.0,5.0,0.0,0.0,
446,4,4,6,45.0,45.0,65.0,10.0,10.0,10.0,5.0,0.0,0.0,
447,4,4,7,45.0,45.0,75.0,10.0,10.0,10.0,5.0,0.0,0.0,
448,4,4,8,45.0,45.0,85.0,10.0,10.0,10.0,5.0,0.0,0.0,
449,4,4,9,45.0,45.0,95.0,10.0,10.0,10.0,5.0,0.0,0.0,
450,4,5,0,45.0,55.0,5.0,10.0,10.0,10.0,5.0,0.0,0.0,
451,4,5,1,45.0,55.0,15.0,10.0,10.0,10.0,5.0,0.0,0.0,
452,4,5,2,45.0,55.0,25.0,10.0,10.0,10.0,5.0,0.0,0.0,
453,4,5,3,45.0,55.0,35.0,10.0,10.0,10.0,5.0,0.0,0.0,
454,4,5,4,45.0,55.0,45.0,10.0,10.0,10.0,5.0,0.0,0.0,
455,4,5,5,45.0,55.0,55.0,10.0,10.0,10.0,5.0,0.0,0.0,
456,4,5,6,45.0,55.0,65.0,10.0,10.0,10.0,5.0,0.0,0.0,
457,4,5,7,45.0,55.0,75.0,10.0,10.0,10.0,5.0,0.0,0.0,
458,4,5,8,45.0,55.0,85.0,10.0,10.0,10.0,5.0,0.0,0.0,
459,4,5,9,45.0,55.0,95.0,10.0,10.0,10.0,5.0,0.0,0.0,
460,4,6,0,45.0,65.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
461,4,6,1,45.0,65.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
462,4,6,2,45.0,65.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
463,4,6,3,45.0,65.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
464,4,6,4,45.0,65.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
465,4,6,5,45.0,65.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
466,4,6,6,45.0,65.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
467,4,6,7,45.0,65.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
468,4,6,8,45.0,65.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
469,4,6,9,45.0,65.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
470,4,7,0,45.0,75.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
471,4,7,1,45.0,75.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
472,4,7,2,45.0,75.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
473,4,7,3,45.0,75.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
474,4,7,4,45.0,75.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
475,4,7,5,45.0,75.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
476,4,7,6,45.0,75.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
477,4,7,7,45.0,75.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
478,4,7,8,45.0,75.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
479,4,7,9,45.0,75.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
480,4,8,0,45.0,85.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
481,4,8,1,45.0,85.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
482,4,8,2,45.0,85.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
483,4,8,3,45.0,85.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
484,4,8,4,45.0,85.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
485,4,8,5,45.0,85.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
486,4,8,6,45.0,85.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
487,4,8,7,45.0,85.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
488,4,8,8,45.0,85.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
489,4,8,9,45.0,85.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
490,4,9,0,45.0,95.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
491,4,9,1,45.0,95.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
492,4,9,2,45.0,95.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
493,4,9,3,45.0,95.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
494,4,9,4,45.0,95.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
495,4,9,5,45.0,95.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
496,4,9,6,45.0,95.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
497,4,9,7,45.0,95.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
498,4,9,8,45.0,95.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
499,4,9,9,45.0,95.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
500,5,0,0,55.0,5.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
501,5,0,1,55.0,5.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
502,5,0,2,55.0,5.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
503,5,0,3,55.0,5.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
504,5,0,4,55.0,5.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
505,5,0,5,55.0,5.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
506,5,0,6,55.0,5.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
507,5,0,7,55.0,5.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
508,5,0,8,55.0,5.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
509,5,0,9,55.0,5.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
510,5,1,0,55.0,15.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
511,5,1,1,55.0,15.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
512,5,1,2,55.0,15.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
513,5,1,3,55.0,15.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
514,5,1,4,55.0,15.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
515,5,1,5,55.0,15.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
516,5,1,6,55.0,15.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
517,5,1,7,55.0,15.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
518,5,1,8,55.0,15.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
519,5,1,9,55.0,15.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
520,5,2,0,55.0,25.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
521,5,2,1,55.0,25.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
522,5,2,2,55.0,25.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
523,5,2,3,55.0,25.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
524,5,2,4,55.0,25.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
525,5,2,5,55.0,25.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
526,5,2,6,55.0,25.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
527,5,2,7,55.0,25.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
528,5,2,8,55.0,25.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
529,5,2,9,55.0,25.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
530,5,3,0,55.0,35.0,5.0,10.0,10.0,10.0,5.0,0.0,0.0,
531,5,3,1,55.0,35.0,15.0,10.0,10.0,10.0,5.0,0.0,0.0,
532,5,3,2,55.0,35.0,25.0,10.0,10.0,10.0,5.0,0.0,0.0,
533,5,3,3,55.0,35.0,35.0,10.0,10.0,10.0,5.0,0.0,0.0,
534,5,3,4,55.0,35.0,45.0,10.0,10.0,10.0,5.0,0.0,0.0,
535,5,3,5,55.0,35.0,55.0,10.0,10.0,10.0,5.0,0.0,0.0,
536,5,3,6,55.0,35.0,65.0,10.0,10.0,10.0,5.0,0.0,0.0,
537,5,3,7,55.0,35.0,75.0,10.0,10.0,10.0,5.0,0.0,0.0,
538,5,3,8,55.0,35.0,85.0,10.0,10.0,10.0,5.0,0.0,0.0,
539,5,3,9,55.0,35.0,95.0,10.0,10.0,10.0,5.0,0.0,0.0,
540,5,4,0,55.0,45.0,5.0,10.0,10.0,10.0,5.0,0.0,0.0,
541,5,4,1,55.0,45.0,15.0,10.0,10.0,10.0,5.0,0.0,0.0,
542,5,4,2,55.0,45.0,25.0,10.0,10.0,10.0,5.0,0.0,0.0,
543,5,4,3,55.0,45.0,35.0,10.0,10.0,10.0,5.0,0.0,0.0,
544,5,4,4,55.0,45.0,45.0,10.0,10.0,10.0,5.0,0.0,0.0,
545,5,4,5,55.0,45.0,55.0,10.0,10.0,10.0,5.0,0.0,0.0,
546,5,4,6,55.0,45.0,65.0,10.0,10.0,10.0,5.0,0.0,0.0,
547,5,4,7,55.0,45.0,75.0,10.0,10.0,10.0,5.0,0.0,0.0,
548,5,4,8,55.0,45.0,85.0,10.0,10.0,10.0,5.0,0.0,0.0,
549,5,4,9,55.0,45.0,95.0,10.0,10.0,10.0,5.0,0.0,0.0,
550,5,5,0,55.0,55.0,5.0,10.0,10.0,10.0,5.0,0.0,0.0,
551,5,5,1,55.0,55.0,15.0,10.0,10.0,10.0,5.0,0.0,0.0,
552,5,5,2,55.0,55.0,25.0,10.0,10.0,10.0,5.0,0.0,0.0,
553,5,5,3,55.0,55.0,35.0,10.0,10.0,10.0,5.0,0.0,0.0,
554,5,5,4,55.0,55.0,45.0,10.0,10.0,10.0,5.0,0.0,0.0,
555,5,5,5,55.0,55.0,55.0,10.0,10.0,10.0,5.0,0.0,0.0,
556,5,5,6,55.0,55.0,65.0,10.0,10.0,10.0,5.0,0.0,0.0,
557,5,5,7,55.0,55.0,75.0,10.0,10.0,10.0,5.0,0.0,0.0,
558,5,5,8,55.0,55.0,85.0,10.0,10.0,10.0,5.0,0.0,0.0,
559,5,5,9,55.0,55.0,95.0,10.0,10.0,10.0,5.0,0.0,0.0,
560,5,6,0,55.0,65.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
561,5,6,1,55.0,65.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
562,5,6,2,55.0,65.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
563,5,6,3,55.0,65.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
564,5,6,4,55.0,65.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
565,5,6,5,55.0,65.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
566,5,6,6,55.0,65.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
567,5,6,7,55.0,65.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
568,5,6,8,55.0,65.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
569,5,6,9,55.0,65.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
570,5,7,0,55.0,75.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
571,5,7,1,55.0,75.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
572,5,7,2,55.0,75.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
573,5,7,3,55.0,75.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
574,5,7,4,55.0,75.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
575,5,7,5,55.0,75.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
576,5,7,6,55.0,75.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
577,5,7,7,55.0,75.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
578,5,7,8,55.0,75.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
579,5,7,9,55.0,75.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
580,5,8,0,55.0,85.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
581,5,8,1,55.0,85.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
582,5,8,2,55.0,85.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
583,5,8,3,55.0,85.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
584,5,8,4,55.0,85.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
585,5,8,5,55.0,85.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
586,5,8,6,55.0,85.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
587,5,8,7,55.0,85.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
588,5,8,8,55.0,85.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
589,5,8,9,55.0,85.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
590,5,9,0,55.0,95.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
591,5,9,1,55.0,95.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
592,5,9,2,55.0,95.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
593,5,9,3,55.0,95.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
594,5,9,4,55.0,95.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
595,5,9,5,55.0,95.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
596,5,9,6,55.0,95.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
597,5,9,7,55.0,95.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
598,5,9,8,55.0,95.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
599,5,9,9,55.0,95.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
600,6,0,0,65.0,5.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
601,6,0,1,65.0,5.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
602,6,0,2,65.0,5.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
603,6,0,3,65.0,5.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
604,6,0,4,65.0,5.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
605,6,0,5,65.0,5.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
606,6,0,6,65.0,5.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
607,6,0,7,65.0,5.0,75.0,10.0,10.0,10.0,2.7,0.0,0.0,
608,6,0,8,65.0,5.0,85.0,10.0,10.0,10.0,2.7,0.0,0.0,
609,6,0,9,65.0,5.0,95.0,10.0,10.0,10.0,2.7,0.0,0.0,
610,6,1,0,65.0,15.0,5.0,10.0,10.0,10.0,2.7,0.0,0.0,
611,6,1,1,65.0,15.0,15.0,10.0,10.0,10.0,2.7,0.0,0.0,
612,6,1,2,65.0,15.0,25.0,10.0,10.0,10.0,2.7,0.0,0.0,
613,6,1,3,65.0,15.0,35.0,10.0,10.0,10.0,2.7,0.0,0.0,
614,6,1,4,65.0,15.0,45.0,10.0,10.0,10.0,2.7,0.0,0.0,
615,6,1,5,65.0,15.0,55.0,10.0,10.0,10.0,2.7,0.0,0.0,
616,6,1,6,65.0,15.0,65.0,10.0,10.0,10.0,2.7,0.0,0.0,
